#    L    TT             EE             BB             TE             PP             TP             EP          
   430   0.169298E+04   0.189272E+02   0.000000E+00  -0.486365E+02   0.196036E-07   0.122015E-04   0.153676E-05
   431   0.169883E+04   0.188012E+02   0.000000E+00  -0.499059E+02   0.195363E-07   0.119805E-04   0.154499E-05
   432   0.170483E+04   0.186722E+02   0.000000E+00  -0.511477E+02   0.194694E-07   0.117609E-04   0.155289E-05
   433   0.171121E+04   0.185417E+02   0.000000E+00  -0.523589E+02   0.194027E-07   0.115426E-04   0.156045E-05
   434   0.171774E+04   0.184075E+02   0.000000E+00  -0.535425E+02   0.193364E-07   0.113257E-04   0.156763E-05
   435   0.172450E+04   0.182718E+02   0.000000E+00  -0.546962E+02   0.192704E-07   0.111100E-04   0.157441E-05
   436   0.173155E+04   0.181331E+02   0.000000E+00  -0.558201E+02   0.192046E-07   0.108954E-04   0.158077E-05
   437   0.173884E+04   0.179915E+02   0.000000E+00  -0.569126E+02   0.191392E-07   0.106820E-04   0.158667E-05
   438   0.174627E+04   0.178476E+02   0.000000E+00  -0.579738E+02   0.190740E-07   0.104695E-04   0.159211E-05
   439   0.175401E+04   0.177022E+02   0.000000E+00  -0.590052E+02   0.190091E-07   0.102581E-04   0.159704E-05
   440   0.176190E+04   0.175538E+02   0.000000E+00  -0.600037E+02   0.189445E-07   0.100475E-04   0.160145E-05
   441   0.177002E+04   0.174031E+02   0.000000E+00  -0.609717E+02   0.188803E-07   0.983769E-05   0.160532E-05
   442   0.177822E+04   0.172502E+02   0.000000E+00  -0.619068E+02   0.188163E-07   0.962866E-05   0.160861E-05
   443   0.178672E+04   0.170958E+02   0.000000E+00  -0.628098E+02   0.187525E-07   0.942029E-05   0.161130E-05
   444   0.179537E+04   0.169399E+02   0.000000E+00  -0.636793E+02   0.186891E-07   0.921253E-05   0.161337E-05
   445   0.180418E+04   0.167803E+02   0.000000E+00  -0.645160E+02   0.186259E-07   0.900531E-05   0.161480E-05
   446   0.181307E+04   0.166206E+02   0.000000E+00  -0.653183E+02   0.185631E-07   0.879854E-05   0.161555E-05
   447   0.182218E+04   0.164593E+02   0.000000E+00  -0.660886E+02   0.185005E-07   0.859217E-05   0.161560E-05
   448   0.183138E+04   0.162951E+02   0.000000E+00  -0.668253E+02   0.184382E-07   0.838613E-05   0.161494E-05
   449   0.184080E+04   0.161301E+02   0.000000E+00  -0.675270E+02   0.183761E-07   0.818033E-05   0.161353E-05
   450   0.185039E+04   0.159643E+02   0.000000E+00  -0.681959E+02   0.183144E-07   0.797472E-05   0.161134E-05
   451   0.186005E+04   0.157962E+02   0.000000E+00  -0.688298E+02   0.182529E-07   0.776926E-05   0.160837E-05
   452   0.186979E+04   0.156273E+02   0.000000E+00  -0.694308E+02   0.181917E-07   0.756404E-05   0.160462E-05
   453   0.187976E+04   0.154577E+02   0.000000E+00  -0.699967E+02   0.181307E-07   0.735919E-05   0.160012E-05
   454   0.188974E+04   0.152864E+02   0.000000E+00  -0.705290E+02   0.180700E-07   0.715486E-05   0.159487E-05
   455   0.189980E+04   0.151144E+02   0.000000E+00  -0.710277E+02   0.180096E-07   0.695116E-05   0.158890E-05
   456   0.191008E+04   0.149409E+02   0.000000E+00  -0.714860E+02   0.179495E-07   0.674822E-05   0.158222E-05
   457   0.192030E+04   0.147672E+02   0.000000E+00  -0.719181E+02   0.178896E-07   0.654619E-05   0.157486E-05
   458   0.193068E+04   0.145928E+02   0.000000E+00  -0.723054E+02   0.178300E-07   0.634519E-05   0.156684E-05
   459   0.194113E+04   0.144183E+02   0.000000E+00  -0.726635E+02   0.177706E-07   0.614535E-05   0.155816E-05
   460   0.195167E+04   0.142423E+02   0.000000E+00  -0.729863E+02   0.177115E-07   0.594681E-05   0.154886E-05
   461   0.196221E+04   0.140661E+02   0.000000E+00  -0.732746E+02   0.176527E-07   0.574969E-05   0.153894E-05
   462   0.197283E+04   0.138892E+02   0.000000E+00  -0.735225E+02   0.175941E-07   0.555412E-05   0.152843E-05
   463   0.198346E+04   0.137129E+02   0.000000E+00  -0.737485E+02   0.175358E-07   0.536024E-05   0.151735E-05
   464   0.199409E+04   0.135365E+02   0.000000E+00  -0.739229E+02   0.174778E-07   0.516818E-05   0.150571E-05
   465   0.200473E+04   0.133601E+02   0.000000E+00  -0.740754E+02   0.174200E-07   0.497806E-05   0.149353E-05
   466   0.201545E+04   0.131828E+02   0.000000E+00  -0.741836E+02   0.173624E-07   0.479003E-05   0.148083E-05
   467   0.202626E+04   0.130062E+02   0.000000E+00  -0.742624E+02   0.173051E-07   0.460420E-05   0.146763E-05
   468   0.203699E+04   0.128302E+02   0.000000E+00  -0.743044E+02   0.172480E-07   0.442072E-05   0.145395E-05
   469   0.204773E+04   0.126534E+02   0.000000E+00  -0.743169E+02   0.171913E-07   0.423971E-05   0.143980E-05
   470   0.205854E+04   0.124780E+02   0.000000E+00  -0.742926E+02   0.171347E-07   0.406130E-05   0.142521E-05
   471   0.206915E+04   0.123039E+02   0.000000E+00  -0.742314E+02   0.170784E-07   0.388563E-05   0.141019E-05
   472   0.207990E+04   0.121298E+02   0.000000E+00  -0.741407E+02   0.170223E-07   0.371282E-05   0.139476E-05
   473   0.209059E+04   0.119563E+02   0.000000E+00  -0.740130E+02   0.169665E-07   0.354302E-05   0.137894E-05
   474   0.210128E+04   0.117842E+02   0.000000E+00  -0.738558E+02   0.169110E-07   0.337633E-05   0.136274E-05
   475   0.211198E+04   0.116119E+02   0.000000E+00  -0.736617E+02   0.168556E-07   0.321291E-05   0.134619E-05
   476   0.212254E+04   0.114418E+02   0.000000E+00  -0.734328E+02   0.168005E-07   0.305288E-05   0.132931E-05
   477   0.213302E+04   0.112723E+02   0.000000E+00  -0.731787E+02   0.167457E-07   0.289637E-05   0.131211E-05
   478   0.214351E+04   0.111035E+02   0.000000E+00  -0.728810E+02   0.166911E-07   0.274351E-05   0.129460E-05
   479   0.215394E+04   0.109367E+02   0.000000E+00  -0.725640E+02   0.166367E-07   0.259443E-05   0.127682E-05
   480   0.216429E+04   0.107713E+02   0.000000E+00  -0.722085E+02   0.165826E-07   0.244927E-05   0.125878E-05
   481   0.217458E+04   0.106073E+02   0.000000E+00  -0.718181E+02   0.165287E-07   0.230815E-05   0.124049E-05
   482   0.218487E+04   0.104454E+02   0.000000E+00  -0.713988E+02   0.164750E-07   0.217121E-05   0.122198E-05
   483   0.219494E+04   0.102848E+02   0.000000E+00  -0.709527E+02   0.164216E-07   0.203857E-05   0.120326E-05
   484   0.220487E+04   0.101263E+02   0.000000E+00  -0.704740E+02   0.163684E-07   0.191037E-05   0.118435E-05
   485   0.221488E+04   0.996921E+01   0.000000E+00  -0.699641E+02   0.163154E-07   0.178675E-05   0.116527E-05
   486   0.222475E+04   0.981492E+01   0.000000E+00  -0.694252E+02   0.162626E-07   0.166782E-05   0.114603E-05
   487   0.223447E+04   0.966271E+01   0.000000E+00  -0.688572E+02   0.162101E-07   0.155372E-05   0.112667E-05
   488   0.224405E+04   0.951185E+01   0.000000E+00  -0.682594E+02   0.161578E-07   0.144459E-05   0.110719E-05
   489   0.225356E+04   0.936381E+01   0.000000E+00  -0.676334E+02   0.161057E-07   0.134054E-05   0.108761E-05
   490   0.226300E+04   0.921860E+01   0.000000E+00  -0.669782E+02   0.160539E-07   0.124173E-05   0.106795E-05
   491   0.227215E+04   0.907546E+01   0.000000E+00  -0.662970E+02   0.160023E-07   0.114826E-05   0.104824E-05
   492   0.228130E+04   0.893515E+01   0.000000E+00  -0.655888E+02   0.159508E-07   0.106029E-05   0.102848E-05
   493   0.229031E+04   0.879616E+01   0.000000E+00  -0.648522E+02   0.158997E-07   0.977925E-06   0.100869E-05
   494   0.229918E+04   0.866147E+01   0.000000E+00  -0.640910E+02   0.158487E-07   0.901313E-06   0.988908E-06
   495   0.230783E+04   0.852884E+01   0.000000E+00  -0.633035E+02   0.157979E-07   0.830580E-06   0.969134E-06
   496   0.231633E+04   0.839977E+01   0.000000E+00  -0.624913E+02   0.157474E-07   0.765857E-06   0.949392E-06
   497   0.232469E+04   0.827351E+01   0.000000E+00  -0.616537E+02   0.156970E-07   0.707275E-06   0.929700E-06
   498   0.233291E+04   0.814930E+01   0.000000E+00  -0.607934E+02   0.156469E-07   0.654964E-06   0.910077E-06
   499   0.234106E+04   0.802938E+01   0.000000E+00  -0.599077E+02   0.155970E-07   0.609056E-06   0.890540E-06
   500   0.234899E+04   0.791151E+01   0.000000E+00  -0.590008E+02   0.155473E-07   0.569683E-06   0.871109E-06
   501   0.235663E+04   0.779792E+01   0.000000E+00  -0.580713E+02   0.154978E-07   0.536921E-06   0.851798E-06
   502   0.236427E+04   0.768788E+01   0.000000E+00  -0.571193E+02   0.154486E-07   0.510636E-06   0.832610E-06
   503   0.237162E+04   0.758062E+01   0.000000E+00  -0.561468E+02   0.153995E-07   0.490643E-06   0.813544E-06
   504   0.237875E+04   0.747691E+01   0.000000E+00  -0.551524E+02   0.153506E-07   0.476753E-06   0.794600E-06
   505   0.238588E+04   0.737749E+01   0.000000E+00  -0.541398E+02   0.153020E-07   0.468780E-06   0.775778E-06
   506   0.239265E+04   0.728175E+01   0.000000E+00  -0.531067E+02   0.152535E-07   0.466537E-06   0.757076E-06
   507   0.239935E+04   0.718941E+01   0.000000E+00  -0.520554E+02   0.152053E-07   0.469836E-06   0.738494E-06
   508   0.240575E+04   0.710151E+01   0.000000E+00  -0.509851E+02   0.151572E-07   0.478491E-06   0.720032E-06
   509   0.241201E+04   0.701708E+01   0.000000E+00  -0.498987E+02   0.151094E-07   0.492315E-06   0.701689E-06
   510   0.241798E+04   0.693679E+01   0.000000E+00  -0.487955E+02   0.150617E-07   0.511121E-06   0.683463E-06
   511   0.242388E+04   0.686034E+01   0.000000E+00  -0.476754E+02   0.150143E-07   0.534722E-06   0.665356E-06
   512   0.242948E+04   0.678818E+01   0.000000E+00  -0.465400E+02   0.149670E-07   0.562930E-06   0.647366E-06
   513   0.243494E+04   0.672010E+01   0.000000E+00  -0.453907E+02   0.149200E-07   0.595559E-06   0.629492E-06
   514   0.244018E+04   0.665638E+01   0.000000E+00  -0.442274E+02   0.148731E-07   0.632423E-06   0.611735E-06
   515   0.244520E+04   0.659696E+01   0.000000E+00  -0.430502E+02   0.148265E-07   0.673333E-06   0.594093E-06
   516   0.245001E+04   0.654190E+01   0.000000E+00  -0.418606E+02   0.147800E-07   0.718103E-06   0.576565E-06
   517   0.245452E+04   0.649137E+01   0.000000E+00  -0.406591E+02   0.147338E-07   0.766547E-06   0.559152E-06
   518   0.245888E+04   0.644520E+01   0.000000E+00  -0.394467E+02   0.146877E-07   0.818476E-06   0.541853E-06
   519   0.246310E+04   0.640364E+01   0.000000E+00  -0.382225E+02   0.146418E-07   0.873705E-06   0.524666E-06
   520   0.246703E+04   0.636659E+01   0.000000E+00  -0.369894E+02   0.145961E-07   0.932046E-06   0.507593E-06
   521   0.247066E+04   0.633414E+01   0.000000E+00  -0.357475E+02   0.145507E-07   0.993313E-06   0.490631E-06
   522   0.247408E+04   0.630652E+01   0.000000E+00  -0.344968E+02   0.145054E-07   0.105732E-05   0.473780E-06
   523   0.247735E+04   0.628357E+01   0.000000E+00  -0.332386E+02   0.144602E-07   0.112387E-05   0.457040E-06
   524   0.248040E+04   0.626529E+01   0.000000E+00  -0.319738E+02   0.144153E-07   0.119280E-05   0.440410E-06
   525   0.248308E+04   0.625184E+01   0.000000E+00  -0.307015E+02   0.143706E-07   0.126389E-05   0.423890E-06
   526   0.248562E+04   0.624321E+01   0.000000E+00  -0.294240E+02   0.143261E-07   0.133698E-05   0.407479E-06
   527   0.248808E+04   0.623941E+01   0.000000E+00  -0.281420E+02   0.142817E-07   0.141188E-05   0.391177E-06
   528   0.249018E+04   0.624044E+01   0.000000E+00  -0.268569E+02   0.142375E-07   0.148839E-05   0.374982E-06
   529   0.249206E+04   0.624659E+01   0.000000E+00  -0.255674E+02   0.141936E-07   0.156633E-05   0.358894E-06
   530   0.249365E+04   0.625764E+01   0.000000E+00  -0.242769E+02   0.141498E-07   0.164551E-05   0.342913E-06
   531   0.249523E+04   0.627353E+01   0.000000E+00  -0.229827E+02   0.141061E-07   0.172575E-05   0.327039E-06
   532   0.249638E+04   0.629455E+01   0.000000E+00  -0.216883E+02   0.140627E-07   0.180686E-05   0.311269E-06
   533   0.249731E+04   0.632054E+01   0.000000E+00  -0.203937E+02   0.140195E-07   0.188866E-05   0.295605E-06
   534   0.249801E+04   0.635160E+01   0.000000E+00  -0.190998E+02   0.139764E-07   0.197094E-05   0.280045E-06
   535   0.249850E+04   0.638778E+01   0.000000E+00  -0.178071E+02   0.139335E-07   0.205354E-05   0.264589E-06
   536   0.249876E+04   0.642895E+01   0.000000E+00  -0.165157E+02   0.138908E-07   0.213626E-05   0.249236E-06
   537   0.249889E+04   0.647518E+01   0.000000E+00  -0.152270E+02   0.138483E-07   0.221891E-05   0.233985E-06
   538   0.249864E+04   0.652661E+01   0.000000E+00  -0.139418E+02   0.138059E-07   0.230132E-05   0.218837E-06
   539   0.249824E+04   0.658296E+01   0.000000E+00  -0.126608E+02   0.137637E-07   0.238328E-05   0.203790E-06
   540   0.249763E+04   0.664467E+01   0.000000E+00  -0.113848E+02   0.137218E-07   0.246462E-05   0.188844E-06
   541   0.249672E+04   0.671130E+01   0.000000E+00  -0.101136E+02   0.136799E-07   0.254515E-05   0.173998E-06
   542   0.249567E+04   0.678306E+01   0.000000E+00  -0.884951E+01   0.136383E-07   0.262467E-05   0.159252E-06
   543   0.249432E+04   0.686003E+01   0.000000E+00  -0.759209E+01   0.135968E-07   0.270301E-05   0.144605E-06
   544   0.249283E+04   0.694208E+01   0.000000E+00  -0.634226E+01   0.135555E-07   0.277998E-05   0.130056E-06
   545   0.249104E+04   0.702919E+01   0.000000E+00  -0.510060E+01   0.135144E-07   0.285539E-05   0.115606E-06
   546   0.248911E+04   0.712114E+01   0.000000E+00  -0.386814E+01   0.134734E-07   0.292905E-05   0.101253E-06
   547   0.248688E+04   0.721817E+01   0.000000E+00  -0.264514E+01   0.134326E-07   0.300078E-05   0.869964E-07
   548   0.248450E+04   0.732026E+01   0.000000E+00  -0.143263E+01   0.133920E-07   0.307039E-05   0.728363E-07
   549   0.248191E+04   0.742743E+01   0.000000E+00  -0.231302E+00   0.133516E-07   0.313770E-05   0.587717E-07
   550   0.247909E+04   0.753967E+01   0.000000E+00   0.958296E+00   0.133113E-07   0.320250E-05   0.448022E-07
   551   0.247613E+04   0.765698E+01   0.000000E+00   0.213557E+01   0.132712E-07   0.326468E-05   0.309269E-07
   552   0.247287E+04   0.777938E+01   0.000000E+00   0.329942E+01   0.132312E-07   0.332424E-05   0.171437E-07
   553   0.246947E+04   0.790536E+01   0.000000E+00   0.444963E+01   0.131915E-07   0.338125E-05   0.345023E-08
   554   0.246584E+04   0.803792E+01   0.000000E+00   0.558537E+01   0.131518E-07   0.343580E-05  -0.101558E-07
   555   0.246200E+04   0.817484E+01   0.000000E+00   0.670582E+01   0.131124E-07   0.348794E-05  -0.236769E-07
   556   0.245793E+04   0.831684E+01   0.000000E+00   0.781082E+01   0.130731E-07   0.353774E-05  -0.371153E-07
   557   0.245371E+04   0.846321E+01   0.000000E+00   0.889858E+01   0.130340E-07   0.358528E-05  -0.504733E-07
   558   0.244928E+04   0.861542E+01   0.000000E+00   0.996969E+01   0.129950E-07   0.363062E-05  -0.637534E-07
   559   0.244462E+04   0.877126E+01   0.000000E+00   0.110234E+02   0.129562E-07   0.367384E-05  -0.769578E-07
   560   0.243988E+04   0.893147E+01   0.000000E+00   0.120582E+02   0.129176E-07   0.371500E-05  -0.900891E-07
   561   0.243478E+04   0.909680E+01   0.000000E+00   0.130742E+02   0.128791E-07   0.375416E-05  -0.103149E-06
   562   0.242967E+04   0.926725E+01   0.000000E+00   0.140704E+02   0.128408E-07   0.379141E-05  -0.116141E-06
   563   0.242435E+04   0.944135E+01   0.000000E+00   0.150485E+02   0.128026E-07   0.382680E-05  -0.129067E-06
   564   0.241887E+04   0.962132E+01   0.000000E+00   0.160033E+02   0.127646E-07   0.386042E-05  -0.141929E-06
   565   0.241317E+04   0.980421E+01   0.000000E+00   0.169383E+02   0.127268E-07   0.389231E-05  -0.154729E-06
   566   0.240732E+04   0.999223E+01   0.000000E+00   0.178508E+02   0.126891E-07   0.392257E-05  -0.167470E-06
   567   0.240132E+04   0.101839E+02   0.000000E+00   0.187413E+02   0.126515E-07   0.395125E-05  -0.180155E-06
   568   0.239517E+04   0.103808E+02   0.000000E+00   0.196084E+02   0.126142E-07   0.397842E-05  -0.192785E-06
   569   0.238880E+04   0.105820E+02   0.000000E+00   0.204543E+02   0.125769E-07   0.400416E-05  -0.205363E-06
   570   0.238235E+04   0.107869E+02   0.000000E+00   0.212738E+02   0.125399E-07   0.402853E-05  -0.217891E-06
   571   0.237568E+04   0.109963E+02   0.000000E+00   0.220692E+02   0.125030E-07   0.405160E-05  -0.230372E-06
   572   0.236886E+04   0.112093E+02   0.000000E+00   0.228404E+02   0.124662E-07   0.407344E-05  -0.242808E-06
   573   0.236196E+04   0.114260E+02   0.000000E+00   0.235852E+02   0.124296E-07   0.409412E-05  -0.255201E-06
   574   0.235491E+04   0.116472E+02   0.000000E+00   0.243051E+02   0.123931E-07   0.411371E-05  -0.267554E-06
   575   0.234770E+04   0.118713E+02   0.000000E+00   0.249978E+02   0.123568E-07   0.413227E-05  -0.279869E-06
   576   0.234042E+04   0.120999E+02   0.000000E+00   0.256648E+02   0.123206E-07   0.414988E-05  -0.292149E-06
   577   0.233292E+04   0.123322E+02   0.000000E+00   0.263047E+02   0.122846E-07   0.416661E-05  -0.304396E-06
   578   0.232534E+04   0.125674E+02   0.000000E+00   0.269166E+02   0.122488E-07   0.418252E-05  -0.316611E-06
   579   0.231768E+04   0.128071E+02   0.000000E+00   0.275013E+02   0.122130E-07   0.419769E-05  -0.328798E-06
   580   0.230994E+04   0.130498E+02   0.000000E+00   0.280566E+02   0.121775E-07   0.421218E-05  -0.340959E-06
   581   0.230190E+04   0.132954E+02   0.000000E+00   0.285847E+02   0.121421E-07   0.422606E-05  -0.353096E-06
   582   0.229386E+04   0.135448E+02   0.000000E+00   0.290834E+02   0.121068E-07   0.423940E-05  -0.365212E-06
   583   0.228573E+04   0.137972E+02   0.000000E+00   0.295519E+02   0.120716E-07   0.425227E-05  -0.377309E-06
   584   0.227753E+04   0.140526E+02   0.000000E+00   0.299916E+02   0.120367E-07   0.426474E-05  -0.389389E-06
   585   0.226925E+04   0.143110E+02   0.000000E+00   0.304012E+02   0.120018E-07   0.427688E-05  -0.401455E-06
   586   0.226082E+04   0.145716E+02   0.000000E+00   0.307806E+02   0.119671E-07   0.428875E-05  -0.413508E-06
   587   0.225238E+04   0.148360E+02   0.000000E+00   0.311297E+02   0.119325E-07   0.430043E-05  -0.425552E-06
   588   0.224379E+04   0.151027E+02   0.000000E+00   0.314471E+02   0.118981E-07   0.431199E-05  -0.437589E-06
   589   0.223512E+04   0.153724E+02   0.000000E+00   0.317344E+02   0.118638E-07   0.432349E-05  -0.449621E-06
   590   0.222637E+04   0.156436E+02   0.000000E+00   0.319906E+02   0.118297E-07   0.433500E-05  -0.461650E-06
   591   0.221761E+04   0.159186E+02   0.000000E+00   0.322151E+02   0.117957E-07   0.434660E-05  -0.473679E-06
   592   0.220877E+04   0.161945E+02   0.000000E+00   0.324071E+02   0.117618E-07   0.435835E-05  -0.485710E-06
   593   0.219986E+04   0.164740E+02   0.000000E+00   0.325689E+02   0.117281E-07   0.437031E-05  -0.497746E-06
   594   0.219078E+04   0.167552E+02   0.000000E+00   0.326975E+02   0.116945E-07   0.438257E-05  -0.509788E-06
   595   0.218170E+04   0.170372E+02   0.000000E+00   0.327950E+02   0.116611E-07   0.439519E-05  -0.521840E-06
   596   0.217269E+04   0.173229E+02   0.000000E+00   0.328593E+02   0.116277E-07   0.440823E-05  -0.533903E-06
   597   0.216359E+04   0.176080E+02   0.000000E+00   0.328918E+02   0.115946E-07   0.442177E-05  -0.545980E-06
   598   0.215464E+04   0.178962E+02   0.000000E+00   0.328918E+02   0.115615E-07   0.443587E-05  -0.558073E-06
   599   0.214553E+04   0.181860E+02   0.000000E+00   0.328600E+02   0.115286E-07   0.445061E-05  -0.570185E-06
   600   0.213634E+04   0.184773E+02   0.000000E+00   0.327950E+02   0.114958E-07   0.446605E-05  -0.582318E-06
   601   0.212714E+04   0.187702E+02   0.000000E+00   0.326974E+02   0.114632E-07   0.448226E-05  -0.594473E-06
   602   0.211794E+04   0.190633E+02   0.000000E+00   0.325665E+02   0.114306E-07   0.449923E-05  -0.606647E-06
   603   0.210865E+04   0.193586E+02   0.000000E+00   0.324045E+02   0.113983E-07   0.451696E-05  -0.618835E-06
   604   0.209950E+04   0.196541E+02   0.000000E+00   0.322091E+02   0.113660E-07   0.453546E-05  -0.631033E-06
   605   0.209027E+04   0.199505E+02   0.000000E+00   0.319811E+02   0.113339E-07   0.455472E-05  -0.643237E-06
   606   0.208110E+04   0.202477E+02   0.000000E+00   0.317204E+02   0.113019E-07   0.457473E-05  -0.655441E-06
   607   0.207171E+04   0.205457E+02   0.000000E+00   0.314270E+02   0.112700E-07   0.459550E-05  -0.667641E-06
   608   0.206253E+04   0.208447E+02   0.000000E+00   0.311008E+02   0.112383E-07   0.461701E-05  -0.679833E-06
   609   0.205342E+04   0.211430E+02   0.000000E+00   0.307418E+02   0.112067E-07   0.463926E-05  -0.692013E-06
   610   0.204422E+04   0.214414E+02   0.000000E+00   0.303501E+02   0.111752E-07   0.466225E-05  -0.704175E-06
   611   0.203509E+04   0.217408E+02   0.000000E+00   0.299262E+02   0.111438E-07   0.468598E-05  -0.716315E-06
   612   0.202603E+04   0.220410E+02   0.000000E+00   0.294710E+02   0.111126E-07   0.471045E-05  -0.728430E-06
   613   0.201688E+04   0.223383E+02   0.000000E+00   0.289821E+02   0.110815E-07   0.473564E-05  -0.740513E-06
   614   0.200788E+04   0.226373E+02   0.000000E+00   0.284611E+02   0.110505E-07   0.476156E-05  -0.752561E-06
   615   0.199887E+04   0.229350E+02   0.000000E+00   0.279085E+02   0.110196E-07   0.478820E-05  -0.764570E-06
   616   0.198992E+04   0.232335E+02   0.000000E+00   0.273245E+02   0.109889E-07   0.481556E-05  -0.776534E-06
   617   0.198112E+04   0.235315E+02   0.000000E+00   0.267089E+02   0.109583E-07   0.484364E-05  -0.788450E-06
   618   0.197230E+04   0.238288E+02   0.000000E+00   0.260611E+02   0.109278E-07   0.487242E-05  -0.800312E-06
   619   0.196348E+04   0.241263E+02   0.000000E+00   0.253839E+02   0.108974E-07   0.490191E-05  -0.812116E-06
   620   0.195488E+04   0.244210E+02   0.000000E+00   0.246750E+02   0.108671E-07   0.493211E-05  -0.823858E-06
   621   0.194619E+04   0.247159E+02   0.000000E+00   0.239353E+02   0.108370E-07   0.496301E-05  -0.835534E-06
   622   0.193764E+04   0.250094E+02   0.000000E+00   0.231646E+02   0.108070E-07   0.499461E-05  -0.847138E-06
   623   0.192923E+04   0.253009E+02   0.000000E+00   0.223652E+02   0.107771E-07   0.502689E-05  -0.858666E-06
   624   0.192082E+04   0.255911E+02   0.000000E+00   0.215355E+02   0.107474E-07   0.505987E-05  -0.870114E-06
   625   0.191247E+04   0.258799E+02   0.000000E+00   0.206755E+02   0.107177E-07   0.509354E-05  -0.881477E-06
   626   0.190426E+04   0.261675E+02   0.000000E+00   0.197867E+02   0.106882E-07   0.512788E-05  -0.892751E-06
   627   0.189620E+04   0.264529E+02   0.000000E+00   0.188691E+02   0.106587E-07   0.516291E-05  -0.903931E-06
   628   0.188820E+04   0.267364E+02   0.000000E+00   0.179225E+02   0.106294E-07   0.519861E-05  -0.915013E-06
   629   0.188034E+04   0.270178E+02   0.000000E+00   0.169478E+02   0.106003E-07   0.523498E-05  -0.925991E-06
   630   0.187247E+04   0.272971E+02   0.000000E+00   0.159441E+02   0.105712E-07   0.527202E-05  -0.936863E-06
   631   0.186475E+04   0.275744E+02   0.000000E+00   0.149145E+02   0.105422E-07   0.530973E-05  -0.947623E-06
   632   0.185724E+04   0.278490E+02   0.000000E+00   0.138565E+02   0.105134E-07   0.534809E-05  -0.958266E-06
   633   0.184972E+04   0.281222E+02   0.000000E+00   0.127725E+02   0.104847E-07   0.538712E-05  -0.968788E-06
   634   0.184241E+04   0.283912E+02   0.000000E+00   0.116624E+02   0.104561E-07   0.542679E-05  -0.979185E-06
   635   0.183525E+04   0.286589E+02   0.000000E+00   0.105265E+02   0.104276E-07   0.546712E-05  -0.989453E-06
   636   0.182808E+04   0.289245E+02   0.000000E+00   0.936556E+01   0.103992E-07   0.550810E-05  -0.999586E-06
   637   0.182113E+04   0.291852E+02   0.000000E+00   0.817884E+01   0.103709E-07   0.554971E-05  -0.100958E-05
   638   0.181431E+04   0.294446E+02   0.000000E+00   0.696850E+01   0.103427E-07   0.559197E-05  -0.101943E-05
   639   0.180764E+04   0.296998E+02   0.000000E+00   0.573354E+01   0.103147E-07   0.563486E-05  -0.102913E-05
   640   0.180110E+04   0.299529E+02   0.000000E+00   0.447554E+01   0.102867E-07   0.567838E-05  -0.103868E-05
   641   0.179471E+04   0.302025E+02   0.000000E+00   0.319443E+01   0.102589E-07   0.572254E-05  -0.104808E-05
   642   0.178839E+04   0.304479E+02   0.000000E+00   0.189095E+01   0.102312E-07   0.576731E-05  -0.105731E-05
   643   0.178228E+04   0.306913E+02   0.000000E+00   0.565562E+00   0.102035E-07   0.581271E-05  -0.106638E-05
   644   0.177638E+04   0.309290E+02   0.000000E+00  -0.781098E+00   0.101760E-07   0.585873E-05  -0.107527E-05
   645   0.177055E+04   0.311639E+02   0.000000E+00  -0.214876E+01   0.101486E-07   0.590536E-05  -0.108399E-05
   646   0.176486E+04   0.313954E+02   0.000000E+00  -0.353679E+01   0.101213E-07   0.595260E-05  -0.109253E-05
   647   0.175947E+04   0.316226E+02   0.000000E+00  -0.494507E+01   0.100941E-07   0.600045E-05  -0.110089E-05
   648   0.175406E+04   0.318464E+02   0.000000E+00  -0.637170E+01   0.100671E-07   0.604890E-05  -0.110906E-05
   649   0.174894E+04   0.320652E+02   0.000000E+00  -0.781744E+01   0.100401E-07   0.609795E-05  -0.111704E-05
   650   0.174397E+04   0.322798E+02   0.000000E+00  -0.928085E+01   0.100132E-07   0.614760E-05  -0.112482E-05
   651   0.173913E+04   0.324916E+02   0.000000E+00  -0.107620E+02   0.998642E-08   0.619783E-05  -0.113240E-05
   652   0.173444E+04   0.326985E+02   0.000000E+00  -0.122600E+02   0.995974E-08   0.624864E-05  -0.113977E-05
   653   0.173004E+04   0.328997E+02   0.000000E+00  -0.137736E+02   0.993317E-08   0.629999E-05  -0.114694E-05
   654   0.172570E+04   0.330974E+02   0.000000E+00  -0.153020E+02   0.990671E-08   0.635186E-05  -0.115390E-05
   655   0.172150E+04   0.332909E+02   0.000000E+00  -0.168460E+02   0.988034E-08   0.640423E-05  -0.116066E-05
   656   0.171760E+04   0.334795E+02   0.000000E+00  -0.184040E+02   0.985407E-08   0.645708E-05  -0.116721E-05
   657   0.171384E+04   0.336631E+02   0.000000E+00  -0.199747E+02   0.982791E-08   0.651038E-05  -0.117355E-05
   658   0.171014E+04   0.338425E+02   0.000000E+00  -0.215588E+02   0.980185E-08   0.656411E-05  -0.117968E-05
   659   0.170681E+04   0.340169E+02   0.000000E+00  -0.231548E+02   0.977588E-08   0.661825E-05  -0.118560E-05
   660   0.170363E+04   0.341856E+02   0.000000E+00  -0.247621E+02   0.975002E-08   0.667277E-05  -0.119130E-05
   661   0.170058E+04   0.343494E+02   0.000000E+00  -0.263791E+02   0.972425E-08   0.672764E-05  -0.119679E-05
